time,latency_ms
231824279702793,8.705867
231824279716856,8.751984
231824291208940,10.17978
231824292362715,7.740091
231824292365896,7.813727
231824292372391,7.72969
231824304510594,6.57092
231824304557297,6.591544
231824305537175,7.593993
231824305549391,7.809954
231824314615518,5.939209
231824314629169,5.927197
231824315606033,7.016796
231824315636831,7.05291
231824326362623,6.076246
231824326367723,6.076147
231824326447607,6.170434
231824327419736,7.122319
231824337949752,6.461317
231824339062518,7.530017
231824339067122,7.59562
231824339069231,7.59562
231824348651106,7.77467
231824350722218,7.203937
231824350725662,7.200672
231824350726815,7.209557
231824359699424,7.59769
231824361572910,7.252968
231824362513250,8.199545
231824363623378,9.246791
231824370221440,8.110227
231824374099294,7.67534
231824375163866,8.742819
231824375169378,8.757657
231824381863651,9.177553
231824385588376,8.724337
231824386737597,6.954913
231824390140935,10.353
231824393485177,9.405067
231824397667251,7.706763
231824397694980,8.76273
231824399939027,7.760232
231824405490706,9.089927
231824408279758,7.142321
231824409197364,7.090166
231824409201065,8.483361
231824416354993,8.498147
231824419068075,7.467872
231824419827683,6.921745
231824419846146,7.005244
231824427437509,8.889903
231824429986447,6.91118
231824430729024,7.385052
231824431270687,7.913329
231824438689732,9.082026
231824439866307,7.73571
231824440186582,6.537217
231824440602010,6.952502
231824450813386,7.444786
231824451862822,7.609009
231824451865152,7.607656
231824451866377,7.673835
231824461763755,6.340818
231824465917876,9.747005
231824466835839,10.728879
231824466868835,10.716431
231824473624774,9.800701
231824476804470,6.512439
231824477653180,7.465866
231824477655592,7.3259
231824484138358,8.366096
231824487195520,7.267101
231824487898102,7.396983
231824487900548,7.269964
231824494035792,7.588886
231824497528497,7.966043
231824498407216,7.357846
231824498412736,7.426504
231824504696512,8.445917
231824508777361,7.114146
231824508781847,7.24987
231824508812050,7.17083
231824516102608,9.233905
231824519023999,6.949634
231824519869057,7.758861
231824519885835,7.865435
231824526268453,7.796323
231824529472143,7.34807
231824529476190,6.610163
231824530293741,7.391613
231824538534576,9.93127
231824539643802,7.027973
231824540393215,7.789337
231824540399975,7.812415
231824549486069,7.351444
231824550622845,7.246825
231824550625324,7.337866
231824550645681,7.284135
231824559479295,7.160653
231824561413684,7.122981
231824561418749,7.219637
231824561468516,7.194636
231824569866000,7.244182
231824571820352,7.152424
231824572536230,7.897071
231824573053759,8.416334
231824580757518,8.132143
231824581878184,7.429606
231824581881162,6.680671
231824581891475,6.698504
231824590728088,7.532452
231824592616692,7.050092
231824592620234,6.984658
231824592681624,7.073073
231824602942769,7.494946
231824604031457,8.574561
231824604033823,8.856503
231824604038098,8.647913
231824613007864,7.420993
231824614855947,7.298032
231824614921897,7.359812
231824614926117,7.293474
231824623612487,8.182933
231824625494857,6.969915
231824625502492,7.008796
231824625577267,7.063589
231824633728922,7.145293
231824635667532,7.152927
231824636959847,8.378965
231824636998597,8.481748
231824644428692,7.304577
231824646129752,7.130401
231824646231073,6.490612
231824647120388,7.458202
231824654579785,7.858241
231824657111516,7.581044
231824657856258,8.244775
231824657867789,8.127936
231824663841929,6.784986
231824667392090,6.767391
231824668266550,7.651455
231824668272862,7.813976
231824675479722,9.267263
231824678579215,7.446538
231824679433199,8.22791
231824679435444,9.038127
231824686637013,8.915662
231824689425816,7.992668
231824689430674,7.311914
231824690264772,8.094586
231824695734843,6.833665
231824699309740,6.699901
231824700353663,7.747515
231824701084222,8.471376
231824707621904,9.727414
231824709975117,6.815412
231824710746263,6.961942
231824710772026,6.992391
231824718158343,8.304521
231824722032914,8.18481
231824722117199,8.421466
231824722153808,8.282948
231824728793252,8.199335
231824733043434,7.124676
231824734098831,8.168272
231824736898515,10.91234
231824741147687,9.971996
231824744708058,7.42559
231824746204456,6.913575
231824748092663,10.054288
231824754595518,10.983788
231824757304617,10.484822
231824758341602,8.913892
231824758984098,8.347108
231824768617782,8.970396
231824769621994,12.466592
231824769663927,7.561113
231824770351350,8.265056
231824780354644,6.984207
231824780391201,8.121777
231824780482429,7.267123
231824781371918,8.028532
231824792395198,7.24222
231824793446564,8.273198
231824793448938,8.353058
231824793450138,8.970298
231824802035743,7.242144
231824809552631,11.868447
231824809555840,11.752418
231824810605506,12.735425
231824817360042,12.921294
231824820610796,7.297302
231824821629261,8.314273
231824822337258,8.98996
231824828378205,8.717129
231824831657542,7.81477
231824832472618,7.276744
231824832492062,7.246886
231824839448140,8.758076
231824842129138,7.000356
231824843028956,7.782514
231824843033227,7.847919
231824848295901,6.639669
231824852932100,6.7902
231824853912150,7.721317
231824855424518,9.408799
231824860553282,10.120071
231824863110105,6.934867
231824863924817,6.712783
231824863972581,6.65627
231824870535345,7.757137
231824872943293,7.900304
231824875080032,8.151588
231824875232752,8.407046
231824881460817,8.643622
231824883235158,8.782887
231824884948962,6.938238
231824885484872,7.450115
231824892120772,6.925744
231824893067747,8.678025
231824894917039,7.090303
231824894931193,7.534806
231824903623288,9.240695
231824905394858,7.465523
231824905411302,7.425821
231824905427923,9.476519
231824913824044,7.778749
231824915773724,7.008872
231824915783644,7.069718
231824916035663,7.310512
231824924831286,8.390334
231824926664693,7.172257
231824926671585,7.195433
231824926673754,7.198469
231824936490931,8.764771
231824937616287,7.098903
231824937634622,7.091353
231824938324405,7.734937
231824947972781,7.153694
231824948000770,7.194587
231824948112220,6.53963
231824948968950,7.386908
231824960113513,7.047236
231824960118895,7.098323
231824960120592,7.130999
231824960122199,7.218575
231824971131992,6.772575
231824971201808,6.947662
231824971204706,6.894997
231824972182040,7.915328
231824983275776,7.275668
231824984428537,7.823281
231824984431983,7.781205
231824985125152,8.480276
231824993781510,7.942526
231824995807279,7.154819
231824995810404,7.095898
231824995811698,7.194399
231825004791534,7.725429
231825005715980,7.205601
231825006580711,7.69685
231825006588623,7.791122
231825016904284,7.258339
231825016908777,7.199111
231825016910522,7.200089
231825017900945,8.177579
231825029316322,7.171081
231825029320900,7.176392
231825030848775,8.753058
231825030851476,8.63698
231825040076126,7.389165
231825041185716,6.964206
231825041903207,8.544039
231825041942085,7.550659
231825051667293,6.618045
231825051672172,6.731337
231825051674136,7.067573
231825052656853,7.662435
231825063528643,6.923741
231825063533230,6.896205
231825063535116,6.909888
231825063536961,6.980256
231825076212630,7.052528
231825076216168,6.978747
231825076217536,7.045766
231825076265029,7.108396
231825087614513,6.889684
231825088706284,7.982743
231825088722138,7.973769
231825089489070,8.732673
231825099243854,7.515248
231825099248664,6.83509
231825099299755,6.98688
231825099305627,6.940296
231825110956744,6.775687
231825110961738,7.62137
231825110964019,7.379932
231825111907683,7.630592
231825123107546,7.191013
231825123112928,7.091964
231825124140133,8.220524
231825124144947,8.176084
231825134495135,6.690919
231825134625835,6.933043
231825135036921,7.206408
231825136067819,8.379579
231825145894690,6.826071
231825145899818,6.810612
231825145901445,6.756119
231825145927423,6.903888
231825157805942,6.973849
231825158885532,8.075002
231825158887670,8.027258
231825158888915,8.074572
231825166637958,6.44842
231825170422478,6.522014
231825171448182,7.543749
231825172325348,8.436009
231825179191561,10.345861
231825182085415,7.083236
231825182958368,7.205283
231825182988194,7.24052
231825189566795,7.372306
231825192617360,6.841933
231825193422666,7.046588
231825193499490,7.111333
231825200034195,8.315457
231825205326563,6.899744
231825205404550,7.047755
231825206282153,8.073166
231825213824032,11.666337
231825216483708,7.142091
231825216625980,7.163112
231825218377096,8.930047
231825224254572,8.125585
231825227025197,6.912589
231825227255635,6.862278
231825227269139,6.825644
231825233043174,6.597716
231825237959670,6.812668
231825238866044,7.645837
231825239662230,8.502893
231825245252565,9.166429
231825248743935,6.721251
231825249561978,6.781105
231825252325228,9.612594
231825256279737,8.950458
231825259678589,8.356992
231825260546863,8.571529
231825263088800,9.008695
231825266732929,7.505456
231825270024958,7.306271
231825270799588,7.992929
231825273875673,9.273227
231825278247581,9.373373
231825280424553,6.840695
231825281121782,7.515609
231825285658541,9.075076
231825288142000,7.913901
231825289642504,6.455092
231825291897279,8.780808
231825297377011,6.938495
231825299702404,10.476968
231825300622467,9.227902
231825300653256,6.954226
231825307909628,8.195101
231825310948624,7.080386
231825311735503,7.156352
231825311738833,7.209074
231825317872507,7.804454
231825322660243,6.732989
231825322664632,6.746474
231825324260797,9.16753
231825328906964,8.793078
231825332821877,6.730445
231825332834877,7.094526
231825336760907,9.982995
231825339155373,7.454472
231825342589492,7.176586
231825344016859,8.604357
231825346345801,7.545515
231825349601504,8.596879
231825353209461,8.65772
231825354686485,6.477586
231825357207264,10.297094
231825360873159,9.172492
231825365690512,10.440471
231825366741586,8.953016
231825367668944,7.853926
231825371937027,8.854247
231825375385150,7.429084
231825377029231,6.9388
231825378829487,8.733477
231825385646440,11.63403
231825385650219,7.381844
231825388115830,7.083234
231825388149949,7.119499
231825396880221,7.9517
231825396913930,7.982392
231825398007836,6.898821
231825398011793,6.898821
231825408113903,7.0721
231825408143338,7.35288
231825408383740,7.281215
231825408405738,7.336185
231825420397801,7.032255
231825420434229,7.08095
231825420457503,7.067433
231825421398083,8.020361
231825431819782,6.85206
231825431825182,6.857105
231825431863601,6.892549
231825431872531,6.916208
231825443904106,6.758687
231825443909200,6.795747
231825444041167,7.048887
231825444054651,6.989359
231825455953275,7.225156
231825455956621,7.241788
231825456931045,8.238
231825456976264,8.250417
231825471036455,6.947184
231825472024466,7.910556
231825472064288,8.073931
231825472066479,7.993878
231825481460469,7.305019
231825482489408,7.165864
231825483297377,7.93144
231825483299621,7.883001
231825490946351,7.027457
231825493621156,6.919063
231825494434110,7.811441
231825494461719,7.750458
231825499789438,6.567849
231825504075324,6.770729
231825504080174,6.77069
231825506538391,9.347691
231825510366682,8.400106
231825514461050,7.031939
231825515446466,6.984212
231825517754849,10.007364
231825521755883,9.318138
231825526027969,7.792677
231825526894995,8.794643
231825528853969,9.181051
231825533642354,9.774566
231825536295054,7.859759
231825537116101,7.976279
231825537718265,7.304452
231825545206144,9.369101
